danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood
0.61,0.397,6,-8.506,1,0.0504,0.28,0,0.0833,0.718,129.761,207853,4,1
0.35,0.232,4,-11.042,1,0.0331,0.907,9.21e-06,0.292,0.381,93.269,206347,3,1
0.677,0.793,7,-2.775,1,0.0272,0.127,0,0.102,0.802,102.986,203653,4,1
0.399,0.181,5,-9.409,1,0.0416,0.953,0,0.317,0.318,145.512,170964,4,1
0.751,0.848,8,-8.32,1,0.0823,0.0248,0.000127,0.149,0.479,122.99,225333,4,1
0.603,0.321,2,-11.489,1,0.0599,0.881,0,0.34,0.844,143.104,155600,4,1
0.604,0.512,7,-5.045,1,0.0868,0.433,0,0.337,0.673,78.53,160840,4,1
0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,118840,4,1
0.517,0.828,5,-5.076,1,0.0436,0.000199,0,0.73,0.86,150.957,218493,4,1
0.553,0.476,0,-8.869,1,0.0649,0.647,0,0.281,0.558,113.401,166147,3,1
0.589,0.759,0,-4.415,1,0.0446,0.151,0,0.174,0.889,89.953,153080,4,1
0.602,0.796,0,-3.657,0,0.103,0.0682,0.12,0.15,0.265,126.06,245053,4,1
0.532,0.814,8,-2.507,1,0.0579,0.0206,0,0.124,0.208,128.022,227107,4,1
0.512,0.803,2,-5.135,1,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,4,1
0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,4,1
0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,4,1
0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,214333,4,1
0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.239,148.03,222076,4,1
0.7,0.695,7,-4.973,1,0.0897,0.00629,0,0.0319,0.633,122.028,203333,4,1
0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,262147,4,1
0.722,0.761,11,-4.459,0,0.0475,0.0117,0,0.315,0.624,128.044,201493,4,1
0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,252307,4,1
0.482,0.841,5,-5.484,1,0.0438,0.000282,0,0.376,0.744,148.024,212400,4,1
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4,1
0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,1
0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,5,1
0.669,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.045,227280,4,1
0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,4,1
0.586,0.935,4,-9.386,0,0.0482,0.000155,0.277,0.159,0.58,114.997,211173,4,1
0.526,0.92,3,-3.866,1,0.0472,0.000124,0,0.371,0.615,109.86,238880,4,1
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,199480,4,1
0.468,0.823,7,-7.599,0,0.0545,0.0252,3e-06,0.114,0.342,139.926,185613,4,1
0.721,0.822,10,-5.484,1,0.0396,0.046,0,0.0648,0.871,116.056,201053,4,1
0.74,0.847,2,-2.084,0,0.168,0.085,0,0.321,0.68,120.067,200040,4,1
0.546,0.899,8,-3.937,1,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,4,1
0.421,0.873,10,-4.343,1,0.0565,0.0653,0,0.123,0.63,84.803,202533,4,1
0.712,0.728,1,-4.213,0,0.0576,0.0126,3.17e-06,0.128,0.735,127.975,213280,4,1
0.56,0.888,3,-4.207,1,0.134,0.0262,3.64e-06,0.293,0.7,126.09,206987,4,1
0.51,0.981,10,-3.191,0,0.0901,7.76e-05,0.00142,0.111,0.723,138.039,197160,4,1
0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947,4,1
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4,1
0.738,0.744,4,-4.757,1,0.042,0.0222,0,0.331,0.556,110.0,231467,4,1
0.595,0.745,6,-2.053,1,0.0259,0.0717,1.71e-06,0.448,0.459,124.993,239427,4,1
0.547,0.932,7,-5.237,1,0.0968,0.00229,0,0.335,0.513,134.981,226200,4,1
0.564,0.811,1,-5.734,0,0.0513,0.0153,8.72e-06,0.125,0.114,126.007,214912,4,1
0.309,0.775,1,-4.915,1,0.0546,0.258,0,0.102,0.279,84.731,231212,4,1
0.546,0.931,0,-3.025,0,0.0507,0.0295,1.67e-05,0.366,0.527,120.01,224600,4,1
0.687,0.866,9,-4.346,0,0.16,0.00768,0,0.37,0.682,127.001,228200,4,1
0.523,0.78,8,-3.378,1,0.0748,0.0376,0,0.0751,0.187,128.003,271427,4,1
0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,224693,4,1
0.652,0.757,1,-6.819,1,0.153,0.286,0,0.0886,0.962,159.911,233305,4,1
0.699,0.917,0,-4.897,1,0.115,0.078,0,0.065,0.889,130.04,198787,4,1
0.661,0.818,7,-4.561,0,0.0507,0.0213,9.94e-06,0.0527,0.778,131.975,216027,4,1
0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,210853,4,1
0.649,0.773,7,-5.888,0,0.0891,0.169,0,0.374,0.65,128.082,195418,4,1
0.555,0.911,9,-3.708,1,0.0554,0.00148,2.24e-05,0.21,0.641,90.029,203413,4,1
0.587,0.965,11,-4.106,1,0.101,0.0362,0,0.138,0.825,129.972,204053,4,1
0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,226987,4,1
0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4,1
0.63,0.934,4,-2.559,1,0.0589,0.0186,0,0.324,0.905,89.992,182960,4,1
0.595,0.913,10,-3.428,0,0.0884,0.0435,0,0.259,0.762,128.021,234453,4,1
0.629,0.929,11,-3.745,1,0.0464,0.134,0,0.134,0.499,126.003,243754,4,1
0.723,0.87,8,-3.013,0,0.0435,0.035,0,0.656,0.678,129.952,208845,4,1
0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4,1
0.55,0.919,8,-3.431,1,0.0786,0.137,0.00123,0.0886,0.511,126.065,184373,4,1
0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507,4,1
0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890,4,1
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,1
0.595,0.942,6,-3.605,0,0.0707,0.00431,0.0838,0.0984,0.549,124.989,222467,4,1
0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,4,1
0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962,224507,4,1
0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4,1
0.525,0.86,0,-3.429,1,0.0639,0.0356,0,0.14,0.346,127.021,233353,4,1
0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,4,1
0.708,0.752,0,-4.401,0,0.0886,0.267,0,0.377,0.733,150.058,199373,4,1
0.725,0.779,7,-3.501,1,0.119,0.0457,2.76e-06,0.0446,0.948,91.018,243413,4,1
0.637,0.774,1,-4.683,0,0.0323,0.0702,0,0.0521,0.289,128.034,257054,4,1
0.648,0.936,3,-4.99,0,0.0819,0.0435,0.00456,0.205,0.719,125.024,181973,4,1
0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4,1
0.529,0.854,6,-5.29,1,0.0436,0.0178,0,0.242,0.654,125.984,176658,4,1
0.598,0.836,1,-2.388,1,0.0457,0.0324,2.44e-06,0.0751,0.343,130.009,273231,4,1
0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,196133,4,1
0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,229360,4,1
0.624,0.953,4,-2.602,0,0.104,0.113,0.000128,0.657,0.729,149.992,211573,4,1
0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,4,1
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4,1
0.656,0.752,4,-5.622,1,0.0378,0.354,1.1e-05,0.0707,0.477,128.029,199247,4,1
0.565,0.873,9,-2.2,0,0.0603,0.00489,9.76e-06,0.193,0.354,129.992,238800,4,1
0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,4,1
0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4,1
0.595,0.736,8,-3.115,1,0.0406,0.116,0,0.0931,0.506,127.956,217347,4,1
0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,4,1
0.605,0.643,2,-3.595,1,0.0292,0.151,1.09e-05,0.179,0.489,127.9,208413,4,1
0.635,0.832,11,-6.803,0,0.0787,0.0246,0,0.0507,0.421,127.973,218093,4,1
0.737,0.699,1,-2.772,0,0.0849,0.118,0,0.174,0.522,119.997,216747,4,1
0.567,0.746,6,-3.748,0,0.0511,0.335,0,0.392,0.578,128.03,228750,4,1
0.649,0.971,4,-4.917,1,0.077,0.0324,0,0.0738,0.381,149.068,220178,4,1
0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,230907,4,1
0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,1
0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293,4,1
0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,4,1
0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,4,1
0.631,0.836,2,-3.386,0,0.0343,0.0482,0.139,0.135,0.321,134.987,206067,4,1
0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,203133,4,1
0.673,0.842,1,-4.666,1,0.039,0.0248,0,0.294,0.509,121.986,205474,4,1
0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,4,1
0.673,0.79,7,-4.663,0,0.0893,0.037,9.95e-06,0.0875,0.705,102.013,199227,4,1
0.792,0.828,7,-3.099,0,0.0423,0.0371,0,0.278,0.721,126.989,223215,4,1
0.705,0.81,8,-8.186,0,0.0609,0.0952,0,0.124,0.561,106.989,208067,4,1
0.607,0.914,10,-1.751,1,0.0779,0.0334,0,0.194,0.414,127.884,270000,4,1
0.768,0.567,2,-7.046,0,0.0312,0.66,0.000277,0.07,0.471,117.974,186147,4,1
0.761,0.853,7,-5.221,1,0.0668,0.0228,0.079,0.348,0.623,123.056,212683,4,1
0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,345173,4,1
0.679,0.985,7,-3.357,1,0.0617,0.102,0.0107,0.33,0.462,124.953,191160,4,1
0.658,0.983,3,-2.021,0,0.0534,0.0036,0.0189,0.0915,0.326,126.018,228690,4,1
0.719,0.959,6,-2.575,0,0.0604,0.0189,0.693,0.391,0.483,126.029,203112,4,1
0.676,0.976,7,-4.12,1,0.0529,0.0115,0.446,0.345,0.27,124.989,219840,4,1
0.65,0.868,9,-4.17,1,0.0457,0.00199,0.00156,0.0785,0.618,130.022,325385,4,1
0.873,0.922,1,-5.16,1,0.116,0.0833,0,0.0951,0.939,124.034,240206,4,1
0.746,0.903,5,-4.783,0,0.0796,0.000663,0.0756,0.114,0.648,126.02,213333,4,1
0.659,0.937,2,-4.019,1,0.0431,4.89e-05,0.852,0.125,0.0728,125.995,184776,4,1
0.523,0.879,5,-3.082,1,0.0365,0.107,0,0.0633,0.402,119.943,204591,4,1
0.686,0.896,5,-3.955,0,0.0471,0.00351,0.432,0.178,0.135,124.043,189515,4,1
0.915,0.748,0,-3.212,0,0.151,0.0251,0.00132,0.0807,0.127,123.974,224516,4,1
0.71,0.95,5,-2.942,1,0.145,0.00303,0.417,0.414,0.515,128.057,228384,4,1
0.643,0.991,4,-1.903,1,0.0865,0.00623,0.7,0.88,0.649,124.068,192993,4,1
0.668,0.936,3,-4.24,0,0.0871,0.00352,0.71,0.126,0.542,127.996,200625,4,1
0.657,0.813,7,-4.096,0,0.0477,0.03,0.103,0.334,0.142,128.012,212280,4,1
0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,1
0.752,0.957,7,-4.255,0,0.0396,0.000207,0.48,0.129,0.863,122.99,185431,4,1
0.661,0.93,7,-4.208,0,0.0617,0.0188,0.00146,0.0919,0.367,122.052,218000,4,1
0.702,0.931,10,-4.896,0,0.0904,0.0298,0.515,0.0818,0.199,123.963,181935,4,1
0.709,0.993,0,-2.932,0,0.0939,0.0692,0.0135,0.337,0.656,126.058,171905,4,1
0.754,0.912,11,-6.645,0,0.0375,5.78e-05,0.91,0.0437,0.678,120.975,317532,4,1
0.617,0.776,0,-6.06,1,0.0448,0.00081,0,0.458,0.407,130.04,186320,4,1
0.835,0.996,5,-4.453,0,0.147,0.000853,0.438,0.337,0.466,124.999,205080,4,1
0.737,0.895,6,-4.769,1,0.0469,0.0207,0.0653,0.196,0.811,124.969,171630,4,1
0.495,0.909,9,-3.81,0,0.127,0.00335,0.00169,0.121,0.22,129.954,177231,4,1
0.606,0.945,1,-2.567,1,0.0907,0.000639,0.000774,0.0816,0.494,125.987,149067,4,1
0.856,0.67,11,-7.234,1,0.0891,0.000454,0.642,0.156,0.516,123.986,189677,4,1
0.67,0.968,8,-2.515,0,0.056,0.0778,0.209,0.317,0.399,125.991,157024,4,1
0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,189399,4,1
0.669,0.997,1,-3.156,1,0.0642,0.00895,0.819,0.709,0.0631,126.01,219038,4,1
0.77,0.866,4,-5.226,1,0.0406,0.0219,0.491,0.506,0.406,125.029,192453,4,1
0.525,0.831,9,-3.983,0,0.0817,0.00248,0.0745,0.398,0.279,126.132,172000,4,1
0.813,0.735,0,-3.111,1,0.0345,2.86e-05,0.861,0.0741,0.469,124.003,296227,4,1
0.656,0.997,9,-4.361,1,0.0871,0.00101,0.91,0.0721,0.53,124.995,402957,4,1
0.449,0.922,2,-2.988,1,0.0656,0.00021,0.000725,0.335,0.0778,125.973,206140,4,1
0.763,0.926,6,-2.907,0,0.116,0.14,0,0.326,0.878,118.934,161665,4,1
0.638,0.791,11,-6.891,0,0.0365,0.131,0.000197,0.567,0.434,126.042,175264,4,1
0.563,0.954,7,-1.835,0,0.0283,0.119,0.168,0.27,0.788,128.014,162187,4,1
0.8,0.863,9,-5.242,1,0.0575,0.0664,0.916,0.388,0.717,125.99,234533,4,1
0.496,0.966,2,-3.568,1,0.0407,0.00611,0.953,0.0671,0.0615,126.017,207772,4,1
0.736,0.982,7,-2.906,1,0.143,0.000315,0.85,0.407,0.767,128.056,165938,4,1
0.527,0.963,7,-4.037,1,0.113,0.0211,0.00672,0.747,0.519,128.044,170625,4,1
0.624,0.847,11,-5.462,0,0.034,0.0238,0.902,0.0674,0.179,125.997,191429,4,1
0.67,0.987,6,-3.986,0,0.0518,0.00214,0.207,0.11,0.469,126.008,213326,4,1
0.755,0.874,3,-3.73,0,0.0489,0.386,0.00378,0.0334,0.578,119.97,196284,4,1
0.611,0.697,2,-8.618,1,0.133,0.0193,0,0.332,0.476,122.752,320357,4,1
0.54,0.946,5,-5.581,1,0.0365,0.000844,0.607,0.255,0.342,128.008,159375,4,1
0.694,0.912,9,-3.1,0,0.173,0.0225,0.00341,0.267,0.31,125.992,190000,4,1
0.683,0.764,7,-7.89,0,0.0315,0.0222,0.00932,0.263,0.738,123.873,269000,4,1
0.644,0.887,11,-6.449,0,0.0372,0.0171,0.000602,0.0706,0.886,113.535,233200,4,1
0.829,0.733,8,-8.59,1,0.0342,0.128,0.194,0.078,0.685,102.128,208667,4,1
0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,4,1
0.621,0.885,1,-6.715,1,0.0467,0.0405,0.363,0.282,0.558,109.719,227973,4,1
0.6,0.987,10,-3.423,1,0.0762,0.267,0.0435,0.266,0.615,150.006,212707,4,1
0.655,0.933,7,-7.703,1,0.0536,0.00332,0.0365,0.0983,0.472,128.701,239933,4,1
0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,290493,4,1
0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,174187,4,1
0.656,0.816,1,-10.722,0,0.0349,0.0492,0.00119,0.105,0.727,100.646,313000,4,1
0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,456480,4,1
0.659,0.95,8,-8.562,0,0.201,0.286,0.46,0.355,0.857,195.947,345893,4,1
0.331,0.937,7,-5.829,1,0.0723,0.00567,0.0271,0.107,0.657,163.978,270400,4,1
0.754,0.955,7,-2.272,1,0.0355,0.0363,0,0.115,0.962,111.124,267920,4,1
0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,218733,4,1
0.607,0.993,10,-4.511,0,0.148,0.00314,0.593,0.112,0.229,136.208,342733,4,1
0.666,0.992,7,-6.701,1,0.251,0.0111,0.00437,0.22,0.0802,152.59,413880,4,1
0.701,0.979,7,-4.861,0,0.048,0.00328,0.308,0.416,0.612,134.013,263163,4,1
0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4,1
0.65,0.947,11,-5.326,1,0.0717,0.222,0,0.979,0.694,96.035,170493,4,1
0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.113,124.659,387707,4,1
0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,285200,4,1
0.846,0.879,0,-6.25,1,0.0303,0.0974,0.0252,0.35,0.901,130.01,231001,4,1
0.657,0.913,1,-7.108,0,0.0313,0.000236,0,0.862,0.827,134.774,239747,4,1
0.679,0.822,9,-6.117,1,0.0498,0.0091,0.871,0.0388,0.32,130.036,334800,4,1
0.683,0.739,11,-12.831,0,0.0495,4.91e-05,0.0122,0.293,0.836,122.113,170467,4,1
0.658,0.96,7,-6.251,1,0.0474,0.066,1.38e-05,0.154,0.961,136.005,205000,4,1
0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,155337,4,1
0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,216933,4,1
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787,4,1
0.697,0.918,1,-8.398,0,0.1,0.0533,0.112,0.102,0.24,104.032,402467,4,1
0.693,0.775,0,-7.993,1,0.0584,0.0018,0.712,0.475,0.0916,99.999,389520,4,1
0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973,4,1
0.279,0.664,9,-8.851,1,0.0371,0.000389,0.000655,0.133,0.49,104.56,237027,4,1
0.743,0.798,9,-8.263,1,0.0557,0.00346,0.00131,0.259,0.928,128.968,360427,4,1
0.639,0.872,9,-10.968,1,0.0555,0.00147,0.315,0.106,0.608,147.096,298227,4,1
0.604,0.755,0,-10.761,1,0.0337,0.000295,0.812,0.0625,0.388,137.064,243267,4,1
0.547,0.837,10,-7.085,1,0.0676,0.00112,0.000624,0.0937,0.568,135.47,245360,4,1
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,1
0.769,0.922,1,-1.966,1,0.108,0.000939,0.197,0.233,0.506,127.965,196533,4,1
0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,279800,4,1
0.348,0.88,2,-7.366,1,0.0978,0.128,0,0.357,0.606,101.185,278779,4,1
0.619,0.974,9,-7.039,0,0.0277,0.146,0.00162,0.132,0.701,131.963,214533,4,1
0.688,0.858,5,-6.496,0,0.0348,0.103,0.000118,0.147,0.697,92.253,229467,4,1
0.863,0.781,5,-8.546,0,0.0785,0.0394,0.000292,0.125,0.764,122.938,230760,4,1
0.755,0.785,6,-10.942,1,0.0622,0.0302,0,0.0541,0.763,126.445,286667,4,1
0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,257467,4,1
0.889,0.454,4,-8.598,0,0.221,0.0141,0.000186,0.203,0.436,100.36,250467,4,1
0.929,0.509,1,-8.057,0,0.116,0.00597,0.934,0.108,0.485,127.013,417200,4,1
0.866,0.606,7,-4.762,1,0.04,0.00381,6.5e-06,0.0861,0.838,119.991,263827,4,1
0.852,0.874,7,-11.208,1,0.0427,0.0168,0.45,0.133,0.666,129.029,250627,4,1
0.645,0.903,5,-10.587,0,0.0441,0.00188,0.799,0.147,0.61,135.977,222436,4,1
0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,4,1
0.927,0.721,8,-12.561,1,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,249382,4,1
0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,191000,4,1
0.676,0.824,0,-5.752,1,0.0449,0.0271,0.0152,0.363,0.696,122.221,187733,4,1
0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,199904,4,1
0.663,0.925,9,-6.775,1,0.0449,0.00683,0.703,0.185,0.843,132.687,221160,4,1
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,1
0.549,0.629,0,-11.337,1,0.127,0.268,0.00285,0.0924,0.821,213.84,169840,4,1
0.557,0.798,6,-7.405,1,0.0935,0.000851,0.675,0.183,0.794,112.187,244093,4,1
0.77,0.684,0,-6.854,1,0.0768,0.0219,6.16e-05,0.128,0.479,130.03,283400,4,1
0.786,0.83,0,-3.084,1,0.0527,0.036,0,0.173,0.947,105.63,216827,4,1
0.905,0.783,3,-5.056,0,0.0498,0.0566,0.0472,0.154,0.725,125.019,157987,4,1
0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573,4,1
0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86e-06,0.296,0.722,127.99,166933,4,1
0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988,567107,4,1
0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4,1
0.619,0.67,11,-10.319,0,0.0353,0.00165,0.0109,0.331,0.777,129.267,211933,4,1
0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,4,1
0.576,0.963,1,-3.95,1,0.102,0.192,0,0.087,0.961,137.331,133813,4,1
0.566,0.673,9,-10.814,1,0.306,0.565,1.13e-06,0.0438,0.583,114.385,377747,4,1
0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,199453,4,1
0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,269360,4,1
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,1
0.793,0.688,2,-4.216,1,0.0328,0.079,0.0604,0.145,0.221,120.058,242773,4,1
0.725,0.853,2,-7.842,1,0.0353,0.0348,0.127,0.196,0.904,136.282,222813,4,1
0.689,0.844,10,-5.519,0,0.0348,0.0963,0.00852,0.0621,0.772,129.973,225040,4,1
0.526,0.894,5,-5.407,0,0.0543,0.0604,1.33e-06,0.582,0.653,101.017,277467,4,1
0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213,4,1
0.657,0.817,0,-4.415,1,0.0554,0.262,0.00674,0.248,0.651,107.995,184053,4,1
0.471,0.75,1,-10.877,1,0.089,0.0625,0.00221,0.323,0.61,159.038,203053,4,1
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4,1
0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4,1
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,4,1
0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,0.662,134.001,191500,4,1
0.462,0.836,11,-5.766,0,0.0621,0.00517,0,0.18,0.671,168.766,155973,4,1
0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,222027,4,1
0.272,0.814,5,-6.645,1,0.0433,0.00166,0.0694,0.493,0.398,134.767,208144,4,1
0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,4,1
0.476,0.979,4,-3.506,0,0.132,0.0014,0.00729,0.0944,0.416,140.404,202053,4,1
0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907,4,1
0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,457133,4,1
0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4,1
0.516,0.906,1,-4.525,1,0.0658,2.86e-05,0.000101,0.105,0.728,116.775,301920,4,1
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4,1
0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4,1
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627,4,1
0.484,0.641,10,-8.44,0,0.3,0.117,1.05e-05,0.324,0.688,151.233,158280,4,1
0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,212600,4,1
0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861,199733,4,1
0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4,1
0.796,0.872,9,-6.722,0,0.0573,0.287,0,0.284,0.866,129.894,222427,4,1
0.603,0.993,10,-4.516,0,0.142,0.00334,0.629,0.11,0.247,136.223,342733,4,1
0.672,0.654,2,-9.053,1,0.0484,0.403,0,0.091,0.448,113.635,248720,4,1
0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,1
0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,4,1
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,1
0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573,4,1
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,1
0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,149467,4,1
0.624,0.899,0,-5.71,1,0.0295,0.0223,0.000155,0.0975,0.797,104.055,193373,4,1
0.568,0.945,6,-4.438,0,0.0359,2.39e-05,0.0742,0.352,0.82,116.039,172573,4,1
0.274,0.906,0,-5.587,1,0.0404,1.9e-05,0.257,0.273,0.783,185.959,246920,3,1
0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,176307,1,1
0.637,0.945,5,-3.955,0,0.0463,0.263,0.14,0.093,0.967,158.314,135853,4,1
0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4,1
